photo_id,query,filename,save_path,alt_description,description,width,height,color,blur_hash,created_at,updated_at,promoted_at,user_name,user_username,user_portfolio_url,unsplash_page,download_location,image_url_regular,image_url_small,image_url_full,source,download_status,has_people,has_protective_medical_staff,confidence,tags,people_count_range,reason,model_raw_output,error
3951606,covid 19,3951606_Person_wrapped_in_caution_tape_holding_a_sign_with_COVID-19_awareness_message..jpg,data/raw\3951606_Person_wrapped_in_caution_tape_holding_a_sign_with_COVID-19_awareness_message..jpg,Person wrapped in caution tape holding a sign with COVID-19 awareness message.,,3888,5832,#94927F,,,,,cottonbro studio,,https://www.pexels.com/@cottonbro,https://www.pexels.com/photo/person-holding-sign-3951606/,,https://images.pexels.com/photos/3951606/pexels-photo-3951606.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/3951606/pexels-photo-3951606.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/3951606/pexels-photo-3951606.jpeg,pexels,success,1.0,0.0,0.95,"['ppe', 'mask']",unknown,图片中有黄色警戒线和口罩，暗示有防护措施。,"```json
{
  ""has_people"": 1,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""ppe"", ""mask""],
  ""reason"": ""图片中有黄色警戒线和口罩，暗示有防护措施。""
}
```",
5863282,covid 19,5863282_Flat_lay_of_COVID-19_vaccine_vials_and_syringes_on_pink_background..jpg,data/raw\5863282_Flat_lay_of_COVID-19_vaccine_vials_and_syringes_on_pink_background..jpg,Flat lay of COVID-19 vaccine vials and syringes on pink background.,,4160,6240,#D8ABDB,,,,,Nataliya Vaitkevich,,https://www.pexels.com/@n-voitkevich,https://www.pexels.com/photo/flat-lay-of-covid-vaccine-vials-5863282/,,https://images.pexels.com/photos/5863282/pexels-photo-5863282.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5863282/pexels-photo-5863282.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5863282/pexels-photo-5863282.jpeg,pexels,success,0.0,0.0,0.95,"['vaccination', 'covid_sign']",unknown,图片中没有出现人物或医务人员，只有疫苗和注射器。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""vaccination"", ""covid_sign""],
  ""reason"": ""图片中没有出现人物或医务人员，只有疫苗和注射器。""
}
```",
6075010,covid 19,6075010_Vaccine_for_coronavirus_on_geometrical_decor_near_syringe_with_needle_and_glass_flask_with_liquid.jpg,data/raw\6075010_Vaccine_for_coronavirus_on_geometrical_decor_near_syringe_with_needle_and_glass_flask_with_liquid.jpg,Vaccine for coronavirus on geometrical decor near syringe with needle and glass flask with liquid,,3652,5479,#4242AF,,,,,Alena Shekhovtcova,,https://www.pexels.com/@alena-shekhovtcova,https://www.pexels.com/photo/vaccine-for-covid-19-near-glass-flask-and-syringe-6075010/,,https://images.pexels.com/photos/6075010/pexels-photo-6075010.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/6075010/pexels-photo-6075010.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/6075010/pexels-photo-6075010.jpeg,pexels,success,0.0,0.0,0.95,"['vaccination', 'covid_sign']",unknown,图片中没有显示人，也没有显示穿防护服的医务人员。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""vaccination"", ""covid_sign""],
  ""reason"": ""图片中没有显示人，也没有显示穿防护服的医务人员。""
}
```",
5995203,covid 19,5995203_Close-up_of_COVID-19_vaccine_vials_arranged_on_a_blue_background__highlighting_medical_innovation..jpg,data/raw\5995203_Close-up_of_COVID-19_vaccine_vials_arranged_on_a_blue_background__highlighting_medical_innovation..jpg,"Close-up of COVID-19 vaccine vials arranged on a blue background, highlighting medical innovation.",,5974,3983,#9FBDCA,,,,,Maksim Goncharenok,,https://www.pexels.com/@maksgelatin,https://www.pexels.com/photo/vaccine-bottles-in-close-up-photography-5995203/,,https://images.pexels.com/photos/5995203/pexels-photo-5995203.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5995203/pexels-photo-5995203.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5995203/pexels-photo-5995203.jpeg,pexels,success,0.0,0.0,0.95,['vaccination'],unknown,图片中显示的是疫苗瓶，没有出现人员或防护服。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""vaccination""],
  ""reason"": ""图片中显示的是疫苗瓶，没有出现人员或防护服。""
}
```",
3993212,covid 19,3993212_Detailed_illustration_of_coronavirus_structure_with_red_spike_proteins..jpg,data/raw\3993212_Detailed_illustration_of_coronavirus_structure_with_red_spike_proteins..jpg,Detailed illustration of coronavirus structure with red spike proteins.,,4000,2250,#4E3A39,,,,,CDC,,https://www.pexels.com/@cdc-library,https://www.pexels.com/photo/structure-of-a-coronavirus-3993212/,,https://images.pexels.com/photos/3993212/pexels-photo-3993212.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/3993212/pexels-photo-3993212.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/3993212/pexels-photo-3993212.jpeg,pexels,success,0.0,0.0,0.95,"['virus', 'covid_sign']",unknown,图像显示的是一个冠状病毒的渲染图，没有显示任何人类或医务人员。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""virus"", ""covid_sign""],
  ""reason"": ""图像显示的是一个冠状病毒的渲染图，没有显示任何人类或医务人员。""
}
```",
8770712,covid 19,8770712_Close-up_of_COVID-19_vaccine_vial_in_a_laboratory_with_scientists_working_in_the_background..jpg,data/raw\8770712_Close-up_of_COVID-19_vaccine_vial_in_a_laboratory_with_scientists_working_in_the_background..jpg,Close-up of COVID-19 vaccine vial in a laboratory with scientists working in the background.,,4000,6000,#D6D5D1,,,,,Gustavo Fring,,https://www.pexels.com/@gustavo-fring,https://www.pexels.com/photo/close-up-of-a-glass-ampule-with-covid-19-vaccine-8770712/,,https://images.pexels.com/photos/8770712/pexels-photo-8770712.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/8770712/pexels-photo-8770712.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/8770712/pexels-photo-8770712.jpeg,pexels,success,1.0,0.0,0.95,['vaccination'],unknown,图片中有一个人手持疫苗瓶，背景模糊不清，无法确认是否为医务人员或穿戴防护服。,"```json
{
  ""has_people"": 1,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""vaccination""],
  ""reason"": ""图片中有一个人手持疫苗瓶，背景模糊不清，无法确认是否为医务人员或穿戴防护服。""
}
```",
5994664,covid 19,5994664_Vial_of_COVID-19_vaccine_on_blue_background__symbolizing_healthcare..jpg,data/raw\5994664_Vial_of_COVID-19_vaccine_on_blue_background__symbolizing_healthcare..jpg,"Vial of COVID-19 vaccine on blue background, symbolizing healthcare.",,6363,4242,#70CBEA,,,,,Maksim Goncharenok,,https://www.pexels.com/@maksgelatin,https://www.pexels.com/photo/covid-vaccine-bottle-on-blue-background-5994664/,,https://images.pexels.com/photos/5994664/pexels-photo-5994664.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5994664/pexels-photo-5994664.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5994664/pexels-photo-5994664.jpeg,pexels,success,0.0,0.0,0.95,['vaccination'],unknown,图片中只有一个疫苗瓶，没有显示任何人体或医务人员。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""vaccination""],
  ""reason"": ""图片中只有一个疫苗瓶，没有显示任何人体或医务人员。""
}
```",
11623663,covid 19,11623663_High-quality_image_of_a_COVID-19_test_kit_showing_swab_and_test_tube..jpg,data/raw\11623663_High-quality_image_of_a_COVID-19_test_kit_showing_swab_and_test_tube..jpg,High-quality image of a COVID-19 test kit showing swab and test tube.,,4800,3200,#A2C1DE,,,,,adrian vieriu,,https://www.pexels.com/@printexstar,https://www.pexels.com/photo/a-close-up-shot-of-a-test-tube-and-a-swab-11623663/,,https://images.pexels.com/photos/11623663/pexels-photo-11623663.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/11623663/pexels-photo-11623663.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/11623663/pexels-photo-11623663.jpeg,pexels,success,0.0,0.0,0.95,"['testkit', 'covid-19']",unknown,图片中没有显示人或医务人员，主要展示了一个标有'COVID-19 Test Kit'的测试管和一些医疗用品。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""testkit"", ""covid-19""],
  ""reason"": ""图片中没有显示人或医务人员，主要展示了一个标有'COVID-19 Test Kit'的测试管和一些医疗用品。""
}
```",
5995299,covid 19,5995299_A_test_tube_with_negative_COVID-19_results_on_a_reflective_blue_surface..jpg,data/raw\5995299_A_test_tube_with_negative_COVID-19_results_on_a_reflective_blue_surface..jpg,A test tube with negative COVID-19 results on a reflective blue surface.,,6543,4362,#45BDE7,,,,,Maksim Goncharenok,,https://www.pexels.com/@maksgelatin,https://www.pexels.com/photo/a-close-up-shot-of-a-blood-sample-in-a-test-tube-5995299/,,https://images.pexels.com/photos/5995299/pexels-photo-5995299.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5995299/pexels-photo-5995299.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5995299/pexels-photo-5995299.jpeg,pexels,success,0.0,0.0,0.95,"['testing', 'covid_sign']",unknown,图像中没有显示人或医务人员，只有两个标有“COVID-19测试”的试管。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""testing"", ""covid_sign""],
  ""reason"": ""图像中没有显示人或医务人员，只有两个标有“COVID-19测试”的试管。""
}
```",
5994831,covid 19,5994831_A_gloved_hand_holds_a_COVID-19_vaccine_vial_against_a_bright_yellow_background..jpg,data/raw\5994831_A_gloved_hand_holds_a_COVID-19_vaccine_vial_against_a_bright_yellow_background..jpg,A gloved hand holds a COVID-19 vaccine vial against a bright yellow background.,,4245,2830,#A4BE4D,,,,,Maksim Goncharenok,,https://www.pexels.com/@maksgelatin,https://www.pexels.com/photo/a-person-holding-vaccine-bottle-5994831/,,https://images.pexels.com/photos/5994831/pexels-photo-5994831.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5994831/pexels-photo-5994831.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5994831/pexels-photo-5994831.jpeg,pexels,success,1.0,0.0,0.95,"['gloves', 'vaccination']",unknown,手戴蓝色手套，手中拿着一个标有'COVID-19疫苗'的小瓶，背景为黄色。,"```json
{
  ""has_people"": 1,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""gloves"", ""vaccination""],
  ""reason"": ""手戴蓝色手套，手中拿着一个标有'COVID-19疫苗'的小瓶，背景为黄色。""
}
```",
5659225,covid 19,5659225_Close-up_of_a_face_mask_and_smartphone_displaying_COVID-19_text__highlighting_pandemic_themes..jpg,data/raw\5659225_Close-up_of_a_face_mask_and_smartphone_displaying_COVID-19_text__highlighting_pandemic_themes..jpg,"Close-up of a face mask and smartphone displaying COVID-19 text, highlighting pandemic themes.",,3999,2666,#A1893F,,,,,Markus Winkler,,https://www.pexels.com/@markus-winkler-1430818,https://www.pexels.com/photo/screen-of-a-cellphone-with-message-beside-surgical-face-mask-5659225/,,https://images.pexels.com/photos/5659225/pexels-photo-5659225.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5659225/pexels-photo-5659225.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5659225/pexels-photo-5659225.jpeg,pexels,success,0.0,0.0,0.95,"['mask', 'covid_sign']",unknown,图片中只有一副口罩和一个标有'COVID-19'的标志，没有显示任何人体或医务人员。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""mask"", ""covid_sign""],
  ""reason"": ""图片中只有一副口罩和一个标有'COVID-19'的标志，没有显示任何人体或医务人员。""
}
```",
4108216,covid 19,4108216_Smartphone_displaying__Social_Distancing__text_against_bold_orange_background..jpg,data/raw\4108216_Smartphone_displaying__Social_Distancing__text_against_bold_orange_background..jpg,Smartphone displaying 'Social Distancing' text against bold orange background.,,3966,5949,#BE3F29,,,,,Polina Zimmerman,,https://www.pexels.com/@polina-zimmerman,https://www.pexels.com/photo/a-black-iphone-with-social-distancing-text-on-a-red-surface-4108216/,,https://images.pexels.com/photos/4108216/pexels-photo-4108216.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/4108216/pexels-photo-4108216.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/4108216/pexels-photo-4108216.jpeg,pexels,success,0.0,0.0,0.95,['social_distancing'],unknown,图片中没有出现任何人物或医疗人员，只有“社会距离”字样和手机屏幕上的“社会距离”字样。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""social_distancing""],
  ""reason"": ""图片中没有出现任何人物或医疗人员，只有“社会距离”字样和手机屏幕上的“社会距离”字样。""
}
```",
11623570,covid 19,11623570_Gloved_hands_holding_globe_with_syringe_symbolizing_global_Covid-19_vaccination_efforts..jpg,data/raw\11623570_Gloved_hands_holding_globe_with_syringe_symbolizing_global_Covid-19_vaccination_efforts..jpg,Gloved hands holding globe with syringe symbolizing global Covid-19 vaccination efforts.,,3000,3800,#A4CEDE,,,,,adrian vieriu,,https://www.pexels.com/@printexstar,https://www.pexels.com/photo/doctor-hand-wearing-glove-injecting-syringe-of-coronavirus-vaccine-concept-syringe-of-vaccine-and-needle-planting-on-the-planet-earth-coronavirus-covid-19-11623570/,,https://images.pexels.com/photos/11623570/pexels-photo-11623570.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/11623570/pexels-photo-11623570.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/11623570/pexels-photo-11623570.jpeg,pexels,success,1.0,1.0,0.95,"['doctor', 'nurse', 'medical_staff', 'ppe', 'protective_suit', 'mask', 'face_shield', 'gloves']",unknown,图片中有穿着防护服的手套和口罩的人，正在用注射器向地球仪上注射疫苗，这表明有医务人员正在进行疫苗接种工作。,"```json
{
  ""has_people"": 1,
  ""has_protective_medical_staff"": 1,
  ""confidence"": 0.95,
  ""tags"": [""doctor"", ""nurse"", ""medical_staff"", ""ppe"", ""protective_suit"", ""mask"", ""face_shield"", ""gloves""],
  ""reason"": ""图片中有穿着防护服的手套和口罩的人，正在用注射器向地球仪上注射疫苗，这表明有医务人员正在进行疫苗接种工作。""
}
```",
3952232,covid 19,3952232_Lightbox_with_motivational_message_against_COVID-19_on_an_orange_background..jpg,data/raw\3952232_Lightbox_with_motivational_message_against_COVID-19_on_an_orange_background..jpg,Lightbox with motivational message against COVID-19 on an orange background.,,3879,5819,#D48468,,,,,cottonbro studio,,https://www.pexels.com/@cottonbro,https://www.pexels.com/photo/person-s-hand-on-a-covid19-sign-3952232/,,https://images.pexels.com/photos/3952232/pexels-photo-3952232.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/3952232/pexels-photo-3952232.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/3952232/pexels-photo-3952232.jpeg,pexels,success,1.0,0.0,0.95,"['ppe', 'mask', 'face_shield']",unknown,图片中有手握灯箱，灯箱上写着'NOT TODAY #COVID19'，这可能表示对疫情的抵抗或拒绝。,"```json
{
  ""has_people"": 1,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""ppe"", ""mask"", ""face_shield""],
  ""reason"": ""图片中有手握灯箱，灯箱上写着'NOT TODAY #COVID19'，这可能表示对疫情的抵抗或拒绝。""
}
```",
11623569,covid 19,11623569_A_gloved_healthcare_professional_holds_a_COVID-19_vaccine_vial__emphasizing_protection_and_medical_care..jpg,data/raw\11623569_A_gloved_healthcare_professional_holds_a_COVID-19_vaccine_vial__emphasizing_protection_and_medical_care..jpg,"A gloved healthcare professional holds a COVID-19 vaccine vial, emphasizing protection and medical care.",,4800,3200,#80A3C1,,,,,adrian vieriu,,https://www.pexels.com/@printexstar,https://www.pexels.com/photo/covid-19-vaccine-medical-healthcare-nhs-technician-holding-make-the-heart-11623569/,,https://images.pexels.com/photos/11623569/pexels-photo-11623569.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/11623569/pexels-photo-11623569.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/11623569/pexels-photo-11623569.jpeg,pexels,success,1.0,1.0,0.95,"['medical_staff', 'ppe', 'mask', 'gloves']",unknown,图片中有穿着防护服和手套的人，符合医务人员的标准。,"```json
{
  ""has_people"": 1,
  ""has_protective_medical_staff"": 1,
  ""confidence"": 0.95,
  ""tags"": [""medical_staff"", ""ppe"", ""mask"", ""gloves""],
  ""reason"": ""图片中有穿着防护服和手套的人，符合医务人员的标准。""
}
```",
5921923,covid 19,5921923_Conceptual_image_of_COVID-19_awareness_with__STOP__message_on_a_yellow_background..jpg,data/raw\5921923_Conceptual_image_of_COVID-19_awareness_with__STOP__message_on_a_yellow_background..jpg,Conceptual image of COVID-19 awareness with 'STOP' message on a yellow background.,,4307,6460,#F3C84E,,,,,Thirdman,,https://www.pexels.com/@thirdman,https://www.pexels.com/photo/covid-19-text-5921923/,,https://images.pexels.com/photos/5921923/pexels-photo-5921923.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5921923/pexels-photo-5921923.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5921923/pexels-photo-5921923.jpeg,pexels,success,0.0,0.0,0.95,['covid_sign'],unknown,图片上显示了“COVID-19 STOP”的字样，这通常与公共卫生信息相关联。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""covid_sign""],
  ""reason"": ""图片上显示了“COVID-19 STOP”的字样，这通常与公共卫生信息相关联。""
}
```",
